butka pisalaya god knows only bjp hatred modi hatred god bless him,0
absolutely true even comparing modi with indira gandhi elevating modi’ stature nowhere near indira gandhi when comes vision courage leadership,1
final assault tackle modis campaign,0
sycophant says what can modi modi speak out against lynchings and hate crimes but silent wanting get political gains and not powerful does not have the respect people scared people does not mean powerful leader ,-1
simple arithmetic @ less than @rd the existing dbt under modi government which averages @ lakh annually what being claimed the congress party bluff announcement ,-1
just like lakhs modi put everyones account maybe just like put vadra mallya sorry jail something like that think,-1
this lakh fake stuff being peddled all modi haters for too long now you follow closely what has achieved all these years you will never ask such questions @ will another success story ,-1
its not orissa squinty its odisha odisha poor state but always pro india pro modi and anti congress wait for the election result you guys will definitely witness the modi lehar this time remember you all fcuking moron odisha wasis never like west bengal,-1
means concedes defeat modi will win again this time next time also,1
and they says modi did nothing ,0
cong sweeping south india seats karnataka,0
yes bilkul sahi pakre hain how can possible sab golmal hai bhai sab golmal haiwhats the reason behind nation wants know kaishe hua someone plz tell instantly details chowkidar pure hai modi hai mumkin hai rahul jija chor hai,1
people india are fed the incompetency modi govt their blatant misuse power rampant corruption misgovernance and overt lies have damaged country its time for congress party rahul gandhi lead the country out this turmoil ,-1
cheating hai modi per constitution governor shd beyond politics allowed nahi hai‍♂️ ,0
rahul asking vote for his party kejriwal asking vote for his party this all fine this not begging for votes modiji asking just vote and fullfill our voter rights beggingspreading awareness begging wah modi haters  kya bolu ,1
don’ copy anyone listen him make own assessment the man lost from punjab modi wave why can’ communicate the economic decisions which turned out bad put his feet otherwise @ would’ been home run for modi ’ view one may agree disagree,1
